Date,Open,High,Low,Close,Adj Close,Volume
1996-08-29,110.416664,110.416664,108.012817,108.653847,56.617332,1548690
1996-08-30,108.333336,108.333336,106.570511,106.570511,55.531750,1407978
1996-09-03,105.448715,108.012817,104.807693,107.852562,56.199806,1850628
1996-09-04,107.371796,108.493591,107.211540,108.012817,56.283310,1410708
1996-09-05,107.692307,108.173080,106.570511,106.730766,55.615246,1344330
1996-09-06,106.891029,109.134613,106.891029,108.653847,56.617332,1400334
1996-09-09,108.814102,109.935898,108.493591,109.775642,57.201920,1503918
1996-09-10,110.096153,110.737183,109.455132,110.256409,57.452415,1727310
1996-09-11,109.775642,110.576920,109.294868,110.256409,57.452415,1477554
1996-09-12,111.217949,112.500000,111.057693,111.538460,58.120464,2129790
1996-09-13,112.500000,114.102562,112.500000,113.301285,59.039043,1994304
1996-09-16,112.820511,115.224358,112.660255,113.301285,59.039043,1672476
1996-09-17,112.820511,112.980766,111.538460,111.538460,58.120464,1655550
1996-09-18,111.858971,112.339745,110.897438,111.858971,58.287476,1368900
1996-09-19,111.378204,112.820511,111.057693,112.660255,58.705002,1359306
1996-09-20,112.820511,114.423080,112.660255,114.262817,59.540054,3291600
1996-09-23,113.942307,114.102562,112.660255,113.461540,59.122524,1189344
1996-09-24,113.782051,116.025642,113.141029,115.224358,60.041080,2068482
1996-09-25,115.865387,117.467949,115.064102,117.307693,61.126671,2291718
1996-09-26,116.826920,117.628204,115.705132,115.865387,60.680191,1740960
1996-09-27,117.307693,117.948715,116.987183,117.307693,61.435558,2146248
1996-09-30,116.987183,117.788460,116.025642,116.666664,61.099838,1406262
1996-10-01,116.666664,117.307693,116.025642,116.185898,60.848057,1247298
1996-10-02,116.506409,118.269234,116.506409,117.788460,61.687347,1417338
1996-10-03,117.628204,118.750000,117.307693,117.788460,61.687347,1237626
1996-10-04,118.429489,120.192307,118.429489,119.871796,62.778400,1413828
1996-10-07,119.551285,120.833336,119.551285,120.673080,63.198074,1230138
1996-10-08,120.352562,120.833336,119.711540,119.711540,62.694431,1146600
1996-10-09,120.032051,120.032051,118.108971,119.070511,62.358788,1256658
1996-10-10,118.269234,118.589745,117.788460,117.948715,61.771252,1083264
1996-10-11,118.429489,121.153847,118.429489,120.993591,63.365891,1169454
1996-10-14,120.993591,122.596153,120.833336,121.794868,63.785561,1257438
1996-10-15,122.916664,123.076920,121.153847,122.115387,63.953388,1733628
1996-10-16,122.275642,122.275642,120.512817,121.794868,63.785561,1267422
1996-10-17,122.115387,123.237183,121.794868,121.955132,63.869465,1584102
1996-10-18,121.955132,122.115387,121.314102,121.955132,63.869465,1860690
1996-10-21,121.955132,123.237183,121.634613,122.756409,64.289124,1207050
1996-10-22,122.916664,123.076920,122.275642,122.596153,64.205193,1049412
1996-10-23,122.115387,124.519234,121.794868,123.717949,64.792686,1913262
1996-10-24,123.717949,125.000000,123.237183,123.237183,64.540901,1461876
1996-10-25,122.756409,124.038460,122.756409,122.916664,64.373032,1046058
1996-10-28,123.717949,124.519234,121.634613,121.794868,63.785561,1411488
1996-10-29,122.435898,123.557693,121.474358,123.076920,64.456963,1881126
1996-10-30,123.717949,123.717949,123.076920,123.076920,64.456963,1120626
1996-10-31,122.916664,124.358971,121.955132,124.038460,64.960571,1592682
1996-11-01,124.358971,124.679489,123.397438,123.878204,64.876602,1130298
1996-11-04,124.038460,125.641029,123.878204,124.839745,65.380188,1337076
1996-11-05,125.160255,127.403847,125.160255,126.602562,66.303375,2162628
1996-11-06,126.602562,130.288467,126.442307,130.288467,68.233742,2165826
1996-11-07,129.487183,132.211533,129.326920,131.730774,68.989113,2283528
1996-11-08,131.089737,131.570511,128.205124,130.929489,68.569443,1578564
1996-11-11,130.769226,130.929489,129.967957,130.769226,68.485519,1105962
1996-11-12,131.410263,131.410263,129.807693,130.608978,68.401604,1498302
1996-11-13,130.288467,132.852570,130.288467,132.852570,69.576614,1491906
1996-11-14,132.371796,134.615387,132.051285,134.615387,70.499779,1962324
1996-11-15,135.256409,136.057693,133.493591,133.653839,69.996239,2922270
1996-11-18,133.814102,133.814102,131.891022,132.532043,69.408737,1620372
1996-11-19,132.852570,133.653839,131.089737,132.051285,69.156967,1720602
1996-11-20,131.891022,133.012817,130.929489,131.730774,68.989113,1886118
1996-11-21,131.730774,131.730774,129.487183,130.288467,68.233742,1866150
1996-11-22,130.448715,131.089737,129.487183,129.487183,67.814125,1622088
1996-11-25,129.326920,133.012817,129.326920,133.012817,69.660522,2376270
1996-11-26,133.012817,133.814102,130.769226,130.769226,68.485519,2204358
1996-11-27,131.089737,131.570511,129.967957,131.410263,68.821220,1670682
1996-11-29,131.570511,133.653839,131.570511,133.333328,69.828346,755820
1996-12-02,132.532043,133.173080,130.929489,132.371796,69.324844,1479348
1996-12-03,131.410263,133.012817,127.083336,127.243591,66.639122,2316366
1996-12-04,127.403847,128.205124,125.320511,126.802887,66.408302,4707456
1996-12-05,126.602562,128.205124,124.839745,125.160255,65.548027,2704728
1996-12-06,122.435898,127.083336,121.794868,125.480766,65.715889,3546348
1996-12-09,126.602562,127.403847,125.801285,126.282051,66.135544,1821612
1996-12-10,126.762817,127.403847,125.480766,125.801285,65.883743,2265900
1996-12-11,123.878204,124.679489,122.596153,124.358971,65.128410,3611868
1996-12-12,125.641029,127.564102,124.038460,124.038460,64.960571,3148392
1996-12-13,123.717949,126.121796,122.756409,124.038460,64.960571,2915796
1996-12-16,124.679489,125.320511,121.474358,121.955132,63.869465,2266914
1996-12-17,121.794868,126.282051,121.634613,125.160255,65.548027,3582462
1996-12-18,125.961540,127.884613,125.801285,127.243591,66.639122,2208492
1996-12-19,129.487183,131.730774,129.166672,131.730774,68.989113,3290820
1996-12-20,134.294876,134.455124,130.929489,131.089737,68.653397,5257902
1996-12-23,131.250000,131.730774,129.326920,129.487183,67.814125,1634490
1996-12-24,129.647430,130.769226,128.365387,130.769226,68.485519,701844
1996-12-26,130.769226,132.532043,130.769226,132.371796,69.324844,1103310
1996-12-27,133.173080,133.493591,130.769226,131.410263,69.169594,1167972
1996-12-30,131.730774,132.211533,130.128204,130.288467,68.579109,1203462
1996-12-31,130.288467,130.288467,126.762817,126.762817,66.723351,2225808
1997-01-02,126.602562,126.923080,122.916664,125.160255,65.879822,3551106
1997-01-03,125.480766,128.205124,125.480766,127.083336,66.892113,2336568
1997-01-06,128.044876,128.846161,126.762817,126.923080,66.807716,2407782
1997-01-07,126.282051,129.647430,125.801285,129.487183,68.157394,1917708
1997-01-08,130.608978,130.608978,127.724358,127.724358,67.229485,1849302
1997-01-09,127.884613,130.608978,127.884613,129.647430,68.241707,2220504
1997-01-10,127.724358,130.608978,127.724358,129.967957,68.410408,2418780
1997-01-13,130.128204,132.532043,130.128204,132.371796,69.675735,2166840
1997-01-14,133.493591,134.615387,132.852570,134.134613,70.603592,2677584
1997-01-15,133.173080,133.653839,131.410263,131.891022,69.422676,2101476
1997-01-16,132.532043,132.692307,129.326920,130.128204,68.494774,2392416
1997-01-17,130.448715,133.333328,130.448715,132.852570,69.928810,2560194
1997-01-20,133.333328,135.576920,133.173080,134.615387,70.856674,1948752
1997-01-21,133.012817,136.538467,132.852570,135.256409,71.194077,2924610
1997-01-22,135.256409,137.820511,135.096161,137.660263,72.459381,2242734
1997-01-23,137.820511,138.301285,133.493591,133.493591,70.266182,2201472
1997-01-24,134.134613,134.294876,129.967957,130.608978,68.747826,3327324
1997-01-27,130.608978,130.769226,127.884613,128.685898,67.735603,3230136
1997-01-28,133.333328,133.493591,128.365387,129.006409,67.904274,2970318
1997-01-29,130.608978,132.852570,130.128204,132.852570,69.928810,2089854
1997-01-30,133.653839,135.576920,133.012817,135.416672,71.278450,2241720
1997-01-31,136.378204,137.019226,132.051285,132.692307,69.844460,2718924
1997-02-03,133.173080,135.256409,132.211533,134.935898,71.025391,2127138
1997-02-04,134.615387,134.775635,132.371796,133.173080,70.097488,1932606
1997-02-05,134.455124,134.935898,130.769226,132.051285,69.506996,2734836
1997-02-06,132.051285,133.493591,131.250000,133.333328,70.181793,1985568
1997-02-07,134.455124,135.096161,132.051285,134.615387,70.856674,1710696
1997-02-10,134.935898,135.576920,133.173080,133.173080,70.097488,1701804
1997-02-11,134.134613,134.615387,132.211533,134.134613,70.603592,1774188
1997-02-12,133.653839,136.057693,133.653839,135.737183,71.447136,2194920
1997-02-13,136.217957,138.301285,135.897430,137.500000,72.375015,2193048
1997-02-14,137.660263,137.820511,136.217957,136.378204,71.784569,1985724
1997-02-18,136.698715,137.820511,135.737183,137.820511,72.543716,1851486
1997-02-19,137.339737,138.942307,137.179489,137.820511,72.543716,2045082
1997-02-20,137.179489,137.660263,134.455124,135.576920,71.362793,2096016
1997-02-21,135.897430,136.378204,134.775635,134.775635,70.941017,2114970
1997-02-24,133.974365,137.019226,133.974365,136.698715,71.953239,1415076
1997-02-25,137.179489,137.339737,134.775635,135.897430,71.531464,1653600
1997-02-26,136.698715,136.858978,133.814102,136.217957,71.700218,2322450
1997-02-27,135.897430,136.698715,134.615387,134.775635,70.941017,1586754
1997-02-28,134.134613,135.016022,131.730774,131.891022,69.422676,2273466
1997-03-03,130.769226,133.333328,130.769226,132.532043,69.760048,1838460
1997-03-04,131.410263,132.532043,129.807693,129.967957,68.756279,1832142
1997-03-05,129.967957,132.852570,129.967957,132.852570,70.282349,2093208
1997-03-06,133.173080,134.455124,132.852570,134.134613,70.960533,2460744
1997-03-07,134.455124,135.737183,134.134613,135.096161,71.469254,1538940
1997-03-10,135.096161,136.378204,134.294876,135.737183,71.808357,1788072
1997-03-11,135.897430,137.500000,134.615387,134.775635,71.299667,1544010
1997-03-12,134.615387,135.576920,133.493591,134.294876,71.045349,1548222
1997-03-13,133.333328,133.814102,132.692307,132.852570,70.282349,1910298
1997-03-14,133.173080,133.493591,131.730774,132.051285,69.858406,1912950
1997-03-17,131.410263,133.814102,130.929489,133.814102,70.790985,2010294
1997-03-18,133.173080,133.814102,130.769226,132.051285,69.858406,1643070
1997-03-19,131.730774,133.493591,130.769226,132.692307,70.197563,1698060
1997-03-20,132.371796,132.692307,131.089737,131.570511,69.604073,1516710
1997-03-21,132.852570,132.852570,130.929489,131.730774,69.688889,2534064
1997-03-24,131.730774,135.737183,131.730774,135.737183,71.808357,1983072
1997-03-25,135.576920,137.019226,134.455124,134.615387,71.214890,2144454
1997-03-26,134.615387,135.737183,132.852570,133.173080,70.451874,1537302
1997-03-27,133.493591,133.493591,127.403847,129.807693,68.671501,2715492
1997-03-31,128.685898,128.685898,125.961540,127.243591,67.315018,4241874
1997-04-01,126.602562,128.205124,125.320511,126.442307,66.891151,3354000
1997-04-02,125.961540,127.243591,125.320511,125.320511,66.297676,2661750
1997-04-03,124.839745,127.564102,124.519234,126.121796,66.721558,2850276
1997-04-04,125.320511,129.647430,125.160255,129.326920,68.417160,2868684
1997-04-07,130.608978,130.769226,128.685898,128.846161,68.162804,1710228
1997-04-08,128.205124,130.448715,127.724358,129.807693,68.671501,1520142
1997-04-09,130.288467,131.570511,129.807693,130.608978,69.095383,1726374
1997-04-10,130.769226,130.929489,129.647430,130.128204,68.841049,1512888
1997-04-11,129.166672,129.647430,125.000000,125.480766,66.382462,2264262
1997-04-14,125.480766,128.525635,124.519234,128.205124,67.823692,1725126
1997-04-15,130.128204,131.891022,129.326920,131.891022,69.773659,2409264
1997-04-16,131.410263,135.416672,130.929489,135.096161,71.469254,2372682
1997-04-17,134.615387,135.737183,132.852570,133.173080,70.451874,2207244
1997-04-18,133.012817,135.096161,133.012817,134.294876,71.045349,2206152
1997-04-21,134.775635,134.935898,132.852570,133.814102,70.790985,1594944
1997-04-22,133.814102,139.102570,133.653839,139.102570,73.588707,3109080
1997-04-23,137.179489,138.141022,136.057693,137.339737,72.656120,2337894
1997-04-24,137.820511,138.301285,135.737183,136.698715,72.317017,1836900
1997-04-25,135.897430,137.500000,134.935898,136.538467,72.232269,1213212
1997-04-28,136.538467,138.461533,136.057693,137.500000,72.740929,1533636
1997-04-29,139.102570,141.987183,138.621796,141.826920,75.029984,2314962
1997-04-30,140.865387,143.910263,140.705124,142.307693,75.284355,2611362
1997-05-01,141.826920,142.788467,139.903839,140.705124,74.436523,1520532
1997-05-02,141.185898,145.512817,141.025635,145.032043,76.725578,2085096
1997-05-05,145.673080,149.839737,145.032043,149.358978,79.014626,2530788
1997-05-06,149.038467,150.480774,148.717957,149.679489,79.184143,2783352
1997-05-07,149.679489,151.282043,148.237183,148.397430,78.505936,2345928
1997-05-08,148.237183,150.160263,147.596161,148.878204,78.760284,2810886
1997-05-09,149.358978,149.519226,147.435898,149.358978,79.014626,2643186
1997-05-12,149.679489,156.410263,149.038467,153.525635,81.218903,2969850
1997-05-13,154.166672,157.692307,153.846161,155.769226,82.405777,2854917
1997-05-14,159.294876,159.935898,155.448715,156.089737,82.575378,2852148
1997-05-15,156.089737,158.974365,155.769226,158.974365,84.101425,1788657
1997-05-16,158.012817,159.294876,154.487183,155.128204,82.066711,3313947
1997-05-19,154.807693,156.730774,154.166672,156.410263,82.744896,1464372
1997-05-20,155.448715,160.576920,153.846161,160.256409,84.779610,2427672
1997-05-21,161.217957,162.179489,157.371796,158.333328,83.762283,2287350
1997-05-22,158.653839,159.615387,155.448715,156.410263,82.744896,2038101
1997-05-23,155.769226,158.974365,154.166672,157.371796,83.253593,2117388
1997-05-27,156.089737,157.371796,155.128204,156.089737,82.575378,2371941
1997-05-28,156.089737,157.051285,155.128204,156.410263,82.744896,1546740
1997-05-29,156.410263,157.692307,155.128204,156.730774,82.914490,943878
1997-05-30,154.807693,158.653839,154.166672,154.807693,81.897125,1903317
1997-06-02,156.410263,158.012817,155.128204,155.448715,82.236214,1315470
1997-06-03,155.128204,158.333328,154.807693,155.448715,82.236214,1496235
1997-06-04,155.128204,157.051285,153.525635,156.089737,82.575378,1846728
1997-06-05,156.410263,157.371796,154.487183,154.487183,81.727554,1322880
1997-06-06,155.128204,159.615387,155.128204,159.615387,84.440536,1549392
1997-06-09,161.217957,162.179489,160.256409,161.217957,85.288277,1403298
1997-06-10,162.500000,164.423080,161.217957,162.179489,85.796967,1525524
1997-06-11,163.461533,164.423080,160.897430,163.141022,86.305710,1377870
1997-06-12,165.064102,168.589737,163.782043,166.987183,88.340324,1839513
1997-06-13,166.666672,170.833328,166.666672,169.551285,89.696846,2075814
1997-06-16,169.551285,170.512817,168.269226,170.512817,90.205498,1198080
1997-06-17,169.551285,171.794876,168.269226,170.512817,90.205498,1470378
1997-06-18,170.192307,170.833328,168.910263,169.871796,89.866425,1363518
1997-06-19,171.153839,173.076920,170.192307,172.115387,91.053322,1251510
1997-06-20,172.435898,175.000000,172.115387,173.397430,91.731598,3011190
1997-06-23,173.076920,174.038467,167.628204,167.948715,88.849098,1538160
1997-06-24,170.833328,171.474365,167.467957,170.032043,89.951157,2311179
1997-06-25,170.512817,171.955124,167.307693,167.628204,88.679497,1663779
1997-06-26,167.307693,169.070511,164.102570,166.987183,88.340324,1490307
1997-06-27,168.269226,170.993591,167.467957,167.467957,88.594696,1676805
1997-06-30,168.910263,169.551285,166.185898,166.666672,88.170807,1629342
1997-07-01,169.070511,170.512817,167.948715,170.512817,90.205498,1635660
1997-07-02,170.192307,173.237183,169.871796,173.237183,92.006523,1648998
1997-07-03,176.923080,177.884613,175.961533,177.884613,94.474762,1206738
1997-07-07,179.166672,181.730774,178.525635,179.166672,95.155663,2265744
1997-07-08,179.326920,180.769226,176.282043,178.205124,94.644974,1853085
1997-07-09,178.846161,179.326920,173.717957,175.480774,93.198105,2398578
1997-07-10,176.762817,179.326920,176.602570,178.205124,94.644974,2111499
1997-07-11,179.487183,181.570511,179.166672,181.089737,96.176987,1579695
1997-07-14,182.051285,183.653839,180.769226,182.051285,96.687637,1410396
1997-07-15,182.852570,185.096161,180.128204,185.096161,98.304832,1636635
1997-07-16,185.256409,191.346161,185.096161,189.743591,100.773079,1996059
1997-07-17,190.384613,190.384613,186.217957,187.660263,99.666656,1762254
1997-07-18,187.500000,187.820511,180.448715,182.371796,96.857910,2384265
1997-07-21,181.089737,182.051285,178.044876,181.089737,96.176987,1709799
1997-07-22,181.089737,184.615387,179.967957,184.294876,97.879272,1812174
1997-07-23,186.538467,187.179489,184.294876,185.096161,98.304832,1830231
1997-07-24,184.615387,185.096161,179.967957,184.294876,97.879272,1685775
1997-07-25,186.858978,187.019226,183.814102,185.416672,98.475090,1391208
1997-07-28,186.538467,187.019226,182.692307,183.493591,97.453682,1216839
1997-07-29,182.371796,184.615387,181.250000,181.891022,96.602570,1486134
1997-07-30,182.051285,182.692307,180.769226,181.410263,96.347244,1643538
1997-07-31,181.410263,182.532043,179.487183,179.807693,95.496124,1712724
1997-08-01,179.487183,179.967957,174.679489,177.243591,94.134300,2340975
1997-08-04,176.923080,177.243591,173.397430,174.358978,92.602257,2082678
1997-08-05,173.557693,175.000000,173.397430,173.717957,92.261871,1767246
1997-08-06,173.237183,178.205124,172.756409,177.724365,94.389656,2230332
1997-08-07,178.846161,180.929489,174.839737,175.000000,92.942749,2197650
1997-08-08,174.038467,175.641022,170.512817,171.955124,91.325584,2242656
1997-08-11,171.955124,173.397430,168.108978,173.397430,92.091644,2029833
1997-08-12,173.237183,174.358978,169.230774,169.711533,90.134056,1713660
1997-08-13,174.679489,176.282043,170.032043,171.153839,90.900108,2912130
1997-08-14,172.115387,172.916672,169.230774,171.153839,90.900108,1831908
1997-08-15,170.032043,170.352570,160.897430,162.500000,86.303993,3206346
1997-08-18,162.339737,169.230774,160.897430,168.910263,89.708488,3030651
1997-08-19,169.871796,170.673080,167.628204,170.192307,90.389381,2429076
1997-08-20,171.314102,174.358978,171.314102,174.038467,92.432114,2120079
1997-08-21,173.878204,174.198715,168.429489,169.070511,89.793602,2060370
1997-08-22,165.544876,167.948715,164.102570,166.346161,88.346672,2732496
1997-08-25,166.506409,168.429489,163.942307,164.423080,87.325363,1748994
1997-08-26,164.262817,167.788467,162.179489,162.179489,86.133736,1937520
1997-08-27,161.538467,162.660263,157.211533,160.897430,85.452827,2716389
1997-08-28,160.256409,163.942307,158.974365,160.256409,85.112389,2181738
1997-08-29,160.256409,164.423080,160.096161,160.416672,85.197525,1892826
1997-09-02,164.102570,170.512817,162.820511,169.711533,90.134056,2541084
1997-09-03,170.192307,172.916672,169.871796,171.794876,91.240479,2410395
1997-09-04,171.634613,173.557693,169.551285,170.673080,90.644760,1679964
1997-09-05,172.435898,173.237183,167.948715,169.871796,90.219162,1642407
1997-09-08,171.794876,173.076920,170.512817,171.634613,91.155380,1230255
1997-09-09,171.794876,173.878204,171.153839,171.153839,90.900108,1617213
1997-09-10,170.512817,171.314102,168.429489,169.070511,89.793602,1659411
1997-09-11,167.788467,168.269226,162.820511,166.666672,88.516869,2309814
1997-09-12,168.269226,171.314102,166.025635,169.871796,90.219162,2107599
1997-09-15,170.352570,172.435898,169.871796,170.192307,90.389381,1323504
1997-09-16,172.115387,176.923080,171.955124,175.801285,93.368324,2328027
1997-09-17,176.282043,179.647430,175.801285,178.685898,94.900291,2483949
1997-09-18,179.166672,184.294876,179.166672,179.807693,95.496124,2679729
1997-09-19,180.128204,181.410263,178.525635,179.967957,95.581192,2484573
1997-09-22,180.448715,181.891022,179.967957,180.288467,95.751442,1292850
1997-09-23,179.647430,180.288467,176.602570,177.243591,94.134300,1394367
1997-09-24,177.724365,181.891022,175.480774,175.961533,93.453377,1701453
1997-09-25,175.320511,176.923080,171.153839,171.474365,91.070274,1694550
1997-09-26,171.794876,175.641022,171.794876,175.160263,93.390953,1455480
1997-09-29,174.519226,179.166672,173.717957,177.083328,94.416252,1298583
1997-09-30,175.641022,178.365387,174.519226,174.519226,93.049194,1559610
1997-10-01,175.641022,176.762817,173.557693,175.801285,93.732735,1412502
1997-10-02,175.320511,178.365387,175.160263,178.205124,95.014412,929994
1997-10-03,179.647430,181.730774,175.160263,177.083328,94.416252,2028546
1997-10-06,178.525635,180.128204,178.044876,179.166672,95.527023,1351038
1997-10-07,179.807693,184.615387,179.647430,184.615387,98.432190,1950195
1997-10-08,184.615387,184.615387,179.967957,180.769226,96.381508,1680120
1997-10-09,180.769226,184.615387,179.487183,181.089737,96.552361,1812876
1997-10-10,180.929489,181.410263,178.685898,179.166672,95.527023,1374438
1997-10-13,181.570511,181.891022,177.243591,177.884613,94.843529,967512
1997-10-14,181.891022,181.891022,176.602570,177.884613,94.843529,1515267
1997-10-15,177.083328,177.884613,175.961533,176.282043,93.989082,1089270
1997-10-16,178.205124,180.769226,177.243591,177.724365,94.757988,1547793
1997-10-17,176.121796,178.044876,171.794876,177.884613,94.843529,2327715
1997-10-20,176.442307,180.608978,175.000000,179.807693,95.868858,1548924
1997-10-21,179.807693,181.570511,178.846161,181.089737,96.552361,1516515
1997-10-22,180.769226,180.929489,177.884613,178.044876,94.928940,1137084
1997-10-23,174.358978,175.641022,170.352570,172.756409,92.109299,3005184
1997-10-24,179.166672,179.166672,166.025635,169.070511,90.144058,3443739
1997-10-27,166.666672,168.269226,158.493591,158.814102,84.675621,3085095
1997-10-28,152.564102,171.153839,151.282043,170.512817,90.913017,5682924
1997-10-29,171.634613,173.076920,163.942307,166.346161,88.691452,3030651
1997-10-30,164.423080,168.269226,161.858978,162.179489,86.469940,2344212
1997-10-31,166.346161,167.948715,162.820511,165.705124,88.349701,2172027
1997-11-03,169.551285,172.756409,169.230774,172.115387,91.767487,2112201
1997-11-04,172.756409,176.121796,171.794876,175.480774,93.561836,2123550
1997-11-05,178.205124,179.487183,177.083328,177.243591,94.501747,2057445
1997-11-06,176.282043,176.923080,173.397430,176.282043,93.989082,1620255
1997-11-07,172.115387,175.641022,171.474365,173.717957,92.621933,2197650
1997-11-10,175.961533,176.762817,171.634613,171.794876,91.596588,1395537
1997-11-11,173.237183,174.679489,172.756409,172.756409,92.109299,1207908
1997-11-12,171.634613,173.397430,168.429489,168.589737,89.887718,1548495
1997-11-13,169.070511,175.641022,168.429489,175.320511,93.476410,2131623
1997-11-14,176.923080,179.647430,175.000000,177.724365,94.757988,2456220
1997-11-17,180.128204,184.134613,179.967957,182.532043,97.321388,2261259
1997-11-18,180.769226,181.891022,178.044876,178.365387,95.099861,1284894
1997-11-19,178.205124,182.211533,177.884613,181.250000,96.637871,1540773
1997-11-20,183.333328,185.737183,182.852570,184.455124,98.346718,2129556
1997-11-21,184.615387,188.461533,180.929489,186.538467,99.457527,2574936
1997-11-24,184.775635,186.858978,183.012817,183.653839,97.919495,1670331
1997-11-25,185.897430,187.179489,184.935898,186.538467,99.457527,1487616
1997-11-26,187.019226,189.423080,186.858978,188.301285,100.397408,1280019
1997-11-28,188.621796,191.666672,188.621796,189.423080,100.995491,703911
1997-12-01,190.865387,192.628204,188.141022,189.743591,101.166367,2175420
1997-12-02,188.621796,189.583328,187.820511,188.782043,100.653740,1386177
1997-12-03,188.942307,189.743591,184.935898,187.179489,99.799286,1777269
1997-12-04,188.942307,189.583328,185.416672,185.897430,99.115776,1552785
1997-12-05,185.256409,190.064102,184.615387,188.301285,100.397408,1515423
1997-12-08,188.461533,189.102570,187.500000,188.621796,100.568314,1015248
1997-12-09,188.621796,191.666672,186.698715,191.346161,102.020882,1698840
1997-12-10,190.384613,191.025635,186.057693,189.102570,100.824608,1873131
1997-12-11,187.339737,187.500000,184.615387,185.897430,99.115776,1679925
1997-12-12,187.179489,188.141022,183.974365,185.256409,98.773941,1406691
1997-12-15,187.019226,191.346161,186.858978,191.346161,102.020882,1603641
1997-12-16,194.871796,196.314102,192.467957,193.269226,103.046158,2012010
1997-12-17,194.551285,194.711533,191.506409,192.307693,102.533508,1300767
1997-12-18,192.307693,192.467957,189.262817,189.743591,101.166367,1388010
1997-12-19,187.339737,189.743591,180.288467,187.179489,99.799286,3304899
1997-12-22,188.621796,190.544876,186.057693,189.423080,100.995491,1376856
1997-12-23,188.782043,189.262817,182.211533,182.211533,97.150497,1358214
1997-12-24,184.615387,185.256409,182.211533,182.211533,97.150497,905346
1997-12-26,182.211533,183.493591,181.570511,181.570511,96.808815,817791
1997-12-29,184.294876,185.897430,183.814102,185.737183,99.451683,1201590
1997-12-30,189.423080,190.705124,187.820511,190.705124,102.111679,1291134
1997-12-31,190.544876,190.705124,187.179489,188.141022,100.738731,1049802
1998-01-02,187.980774,189.903839,184.615387,189.743591,101.596786,1220349
1998-01-05,190.865387,193.269226,190.384613,193.108978,103.398804,2200848
1998-01-06,191.185898,192.788467,189.743591,190.544876,102.025795,1607112
1998-01-07,188.621796,192.147430,188.301285,192.147430,102.883949,1302015
1998-01-08,191.185898,193.108978,189.903839,190.384613,101.940071,1494168
1998-01-09,189.583328,189.903839,182.051285,185.737183,99.451683,2027571
1998-01-12,180.769226,191.346161,180.128204,190.865387,102.197487,2829450
1998-01-13,190.865387,191.987183,188.942307,191.506409,102.540726,1829997
1998-01-14,191.666672,191.987183,189.583328,190.705124,102.111679,1500603
1998-01-15,189.743591,190.384613,186.378204,186.378204,99.794861,1322841
1998-01-16,188.942307,191.826920,187.339737,188.141022,100.738731,2255136
1998-01-20,188.141022,194.711533,187.980774,193.750000,103.742050,1818141
1998-01-21,192.788467,194.871796,192.307693,193.750000,103.742050,2012868
1998-01-22,192.147430,192.948715,190.064102,192.788467,103.227219,1965249
1998-01-23,193.750000,194.551285,188.782043,189.903839,101.682587,1987830
1998-01-26,192.147430,193.108978,189.743591,191.506409,102.540726,1575132
1998-01-27,192.147430,197.756409,191.826920,195.512817,104.685890,2342184
1998-01-28,196.314102,197.115387,194.070511,195.512817,104.685890,1660503
1998-01-29,195.512817,199.679489,195.192307,197.756409,105.887260,2349555
1998-01-30,197.596161,198.878204,195.993591,198.717957,106.402100,1472679
1998-02-02,200.641022,201.602570,197.596161,201.442307,107.860855,2669082
1998-02-03,197.435898,199.679489,197.435898,198.878204,106.487877,2001441
1998-02-04,197.435898,199.519226,197.115387,197.115387,105.543945,1874964
1998-02-05,197.756409,198.557693,195.673080,196.634613,105.286591,1636713
1998-02-06,197.435898,200.320511,197.115387,199.198715,106.659569,1378377
1998-02-09,199.519226,199.679489,195.993591,197.596161,105.801353,1133457
1998-02-10,197.596161,201.762817,196.955124,198.717957,106.402100,1667055
1998-02-11,199.198715,201.442307,198.878204,201.121796,107.689224,1034826
1998-02-12,199.358978,202.403839,196.634613,201.282043,107.775024,2134119
1998-02-13,200.160263,200.641022,198.878204,199.519226,106.831085,1144299
1998-02-17,201.121796,202.243591,200.000000,200.160263,107.174377,1340157
1998-02-18,200.160263,202.403839,200.000000,201.121796,107.689224,1262313
1998-02-19,200.160263,200.641022,199.038467,199.519226,106.831085,1155297
1998-02-20,199.519226,200.961533,197.756409,200.480774,107.346008,1595724
1998-02-23,200.320511,200.641022,198.237183,199.198715,106.659569,1263561
1998-02-24,198.397430,198.717957,196.314102,196.794876,105.372345,1426425
1998-02-25,198.076920,198.878204,196.794876,197.756409,105.887260,1393509
1998-02-26,195.833328,198.076920,195.032043,197.435898,105.715599,1396707
1998-02-27,196.153839,199.519226,196.153839,199.358978,106.745354,1520883
1998-03-02,199.358978,199.358978,194.551285,196.314102,105.114990,2138019
1998-03-03,195.993591,198.557693,195.833328,198.076920,106.058853,1733940
1998-03-04,197.115387,197.275635,194.711533,195.673080,104.771774,1276860
1998-03-05,193.108978,196.955124,192.948715,195.833328,105.271332,1534221
1998-03-06,196.153839,201.121796,196.153839,200.641022,107.855766,1927497
1998-03-09,200.000000,202.724365,199.679489,201.282043,108.200356,1680276
1998-03-10,203.044876,203.525635,200.801285,201.923080,108.544907,1238016
1998-03-11,202.243591,203.205124,201.121796,202.564102,108.889557,1150890
1998-03-12,202.243591,203.205124,201.762817,203.044876,109.148033,1520142
1998-03-13,201.923080,202.403839,198.717957,200.801285,107.941933,1438398
